Company,Indicator,Context,Metric,Metric Unit,Latest Year
CMH Group,Customers,"Having considered those trade receivables,  the remainder are categorised based on their ageing profile and an expected credit loss allowance determined  using the following provisioning matrix: Expected loss rate for ageing profile Terms0 to  60 days61 to  90 days 90+ days Banks with the country’s highest long-term   credit rating 1 day 0% – – Corporate and fleet customers 30 days *0% 10% 30% Individual, parts and workshop customers 1 - 60 days *0% 10% 30% Fleet and warranty claims from motor manufacturers 30 days 0% – – *  Rounded down to nearest percentage The expected loss rates are based on the historical credit losses experienced on each category of trade receivables  over the past 60 months.",60,days,2022
CMH Group,Customers,"Having considered those trade receivables,  the remainder are categorised based on their ageing profile and an expected credit loss allowance determined  using the following provisioning matrix: Expected loss rate for ageing profile Terms0 to  60 days61 to  90 days 90+ days Banks with the country’s highest long-term   credit rating 1 day 0% – – Corporate and fleet customers 30 days *0% 10% 30% Individual, parts and workshop customers 1 - 60 days *0% 10% 30% Fleet and warranty claims from motor manufacturers 30 days 0% – – *  Rounded down to nearest percentage The expected loss rates are based on the historical credit losses experienced on each category of trade receivables  over the past 60 months.",30,days,2022
Cognition Holdings Limited,Operations,"-38.0% 53 days 86 days 47 days 38 days 44 days Liquidity ratio 117.0% 9.6 times 4.4 times 5.4 times 4.9 times 5.6 times Share performance      Number of shares in issue   at year-end 0.0%  229,273,021  229,273,021 229,273,021 229 273 021 243 398 421 Weighted average number of  shares at year end 0.0%  229,273,021  229,273,021 229,273,021 232 501 927 179 059 401 Basic (loss) / earnings per share 236.8% 30.31 cents -22.15 cents 0.90 cents -7.78 cents 8.17 cents Headline earnings per share 578.4% 3.15 cents 0.46 cents 3.03 cents 2.33 cents 9.31 cents Net asset value per share 41.5% 103.37 cents 73.06 cents 95.21 cents 93.61 cents 116.08 cents Tangible net asset value per share 147.5% 102.11 cents 41.25 cents 39.22 cents 34.15 cents 51.81 cents Closing share price at year-end 29.3% 97 cents 75 cents 69 cents 90 cents 90 cents *Restated for discontinued operations /",53,days,
Cognition Holdings Limited,Operations,"-38.0% 53 days 86 days 47 days 38 days 44 days Liquidity ratio 117.0% 9.6 times 4.4 times 5.4 times 4.9 times 5.6 times Share performance      Number of shares in issue   at year-end 0.0%  229,273,021  229,273,021 229,273,021 229 273 021 243 398 421 Weighted average number of  shares at year end 0.0%  229,273,021  229,273,021 229,273,021 232 501 927 179 059 401 Basic (loss) / earnings per share 236.8% 30.31 cents -22.15 cents 0.90 cents -7.78 cents 8.17 cents Headline earnings per share 578.4% 3.15 cents 0.46 cents 3.03 cents 2.33 cents 9.31 cents Net asset value per share 41.5% 103.37 cents 73.06 cents 95.21 cents 93.61 cents 116.08 cents Tangible net asset value per share 147.5% 102.11 cents 41.25 cents 39.22 cents 34.15 cents 51.81 cents Closing share price at year-end 29.3% 97 cents 75 cents 69 cents 90 cents 90 cents *Restated for discontinued operations /",86,days,
Cognition Holdings Limited,Operations,"-38.0% 53 days 86 days 47 days 38 days 44 days Liquidity ratio 117.0% 9.6 times 4.4 times 5.4 times 4.9 times 5.6 times Share performance      Number of shares in issue   at year-end 0.0%  229,273,021  229,273,021 229,273,021 229 273 021 243 398 421 Weighted average number of  shares at year end 0.0%  229,273,021  229,273,021 229,273,021 232 501 927 179 059 401 Basic (loss) / earnings per share 236.8% 30.31 cents -22.15 cents 0.90 cents -7.78 cents 8.17 cents Headline earnings per share 578.4% 3.15 cents 0.46 cents 3.03 cents 2.33 cents 9.31 cents Net asset value per share 41.5% 103.37 cents 73.06 cents 95.21 cents 93.61 cents 116.08 cents Tangible net asset value per share 147.5% 102.11 cents 41.25 cents 39.22 cents 34.15 cents 51.81 cents Closing share price at year-end 29.3% 97 cents 75 cents 69 cents 90 cents 90 cents *Restated for discontinued operations /",47,days,
Cognition Holdings Limited,Operations,"-38.0% 53 days 86 days 47 days 38 days 44 days Liquidity ratio 117.0% 9.6 times 4.4 times 5.4 times 4.9 times 5.6 times Share performance      Number of shares in issue   at year-end 0.0%  229,273,021  229,273,021 229,273,021 229 273 021 243 398 421 Weighted average number of  shares at year end 0.0%  229,273,021  229,273,021 229,273,021 232 501 927 179 059 401 Basic (loss) / earnings per share 236.8% 30.31 cents -22.15 cents 0.90 cents -7.78 cents 8.17 cents Headline earnings per share 578.4% 3.15 cents 0.46 cents 3.03 cents 2.33 cents 9.31 cents Net asset value per share 41.5% 103.37 cents 73.06 cents 95.21 cents 93.61 cents 116.08 cents Tangible net asset value per share 147.5% 102.11 cents 41.25 cents 39.22 cents 34.15 cents 51.81 cents Closing share price at year-end 29.3% 97 cents 75 cents 69 cents 90 cents 90 cents *Restated for discontinued operations /",38,days,
Cognition Holdings Limited,Operations,"-38.0% 53 days 86 days 47 days 38 days 44 days Liquidity ratio 117.0% 9.6 times 4.4 times 5.4 times 4.9 times 5.6 times Share performance      Number of shares in issue   at year-end 0.0%  229,273,021  229,273,021 229,273,021 229 273 021 243 398 421 Weighted average number of  shares at year end 0.0%  229,273,021  229,273,021 229,273,021 232 501 927 179 059 401 Basic (loss) / earnings per share 236.8% 30.31 cents -22.15 cents 0.90 cents -7.78 cents 8.17 cents Headline earnings per share 578.4% 3.15 cents 0.46 cents 3.03 cents 2.33 cents 9.31 cents Net asset value per share 41.5% 103.37 cents 73.06 cents 95.21 cents 93.61 cents 116.08 cents Tangible net asset value per share 147.5% 102.11 cents 41.25 cents 39.22 cents 34.15 cents 51.81 cents Closing share price at year-end 29.3% 97 cents 75 cents 69 cents 90 cents 90 cents *Restated for discontinued operations /",44,days,
Cognition Holdings Limited,Employees,"REMUNERATION REPORT (CONTINUED)29 Employees Except for sales staff, employee remuneration comprises a fixed salary and a performance bonus which is not  guaranteed.",29,Employees,
Copper 360 LTD,Operations,"Social, Ethics &  Nominations   Operations   Strategy    Shirley is a miner and entrepreneur by profession  and has built SHIP over the past 15 years .",15,years,
Copper 360 LTD,Employees,"Jan has been the CEO of companies listed on the  JSE, London’s A IM market and the Canadian TSX - V. Jan has been instrumental in building several  junior companies most notably Pan African  Resources which he started with a market  capitalisation of less than ZAR250m and grew it to  a company with a market capitalisation in excess  of ZAR5 billion with over 5,000 employees.",0,employees,
Copper 360 LTD,Operations,"4     Chief Financial Officer   Non -Executive  – Lead Independent            LAS du Plessis       MH Mathe   Committees   ▪ Audit & Risk   ▪ Social, Ethics &  Nominations  (Chair)   ▪ Operations     Stephan has 33 years of practical experience and  holds a n M Com (Management Accounting) degree  and is a Chartered Accountant (SA).",33,years,
Copper 360 LTD,Operations,2024 Fee s  Chairman of the  Copper 360  Board    Annual Stipend  R400  000 per year   Oversight of SHIP  R1 375 000 per year   Fee per board meeting  R70 000 per meeting   Deputy -Chairman of the  Copper 360  Board  R65 000 pe r meeting   Chairman of the Copper 360 Audit and Risk Committee  R35 000 per meeting   Chairman of the Copper 360 Remuneration Committee  R35 000 per meeting   Chairman of the Copper 360 Social and Ethics  and Nominations   Committee  R35 000 per meeting   Chairman of the Copper 360 Strategy  Committee  R35 000 per meeting   Copper 360 Board members  – board meeti ngs R45 000 per meeting   Copper 360 Audit and Risk Committee members  R25 000 per meeting   Copper 360 Remuneration Committee members  R25 000 per meeting   Copper 360 Social and Ethics and Nominations Committee members  R25 000 per meeting   Copper 360 Strategy Committee members  R25 000 per meeting   Copper 360 Operations Committee members  R25 000 per meeting         29,0,per year,2024
Copper 360 LTD,Operations,2024 Fee s  Chairman of the  Copper 360  Board    Annual Stipend  R400  000 per year   Oversight of SHIP  R1 375 000 per year   Fee per board meeting  R70 000 per meeting   Deputy -Chairman of the  Copper 360  Board  R65 000 pe r meeting   Chairman of the Copper 360 Audit and Risk Committee  R35 000 per meeting   Chairman of the Copper 360 Remuneration Committee  R35 000 per meeting   Chairman of the Copper 360 Social and Ethics  and Nominations   Committee  R35 000 per meeting   Chairman of the Copper 360 Strategy  Committee  R35 000 per meeting   Copper 360 Board members  – board meeti ngs R45 000 per meeting   Copper 360 Audit and Risk Committee members  R25 000 per meeting   Copper 360 Remuneration Committee members  R25 000 per meeting   Copper 360 Social and Ethics and Nominations Committee members  R25 000 per meeting   Copper 360 Strategy Committee members  R25 000 per meeting   Copper 360 Operations Committee members  R25 000 per meeting         29,0,per year,2024
Copper 360 LTD,Employees,"The following overarching pr inciples apply to remuneration of Copper 360  employees:     i. Copper 360  aspires to pay market -related salaries for the industry, taking into  account complexity, size and nature of the business.",360,employees,2024
Copper 360 LTD,Operations,"Special Resolutions 3.1 to 3.12.: “Resolved that, the remuneration of the Company’s non - executive directors for the 202 4 financial year, be approved each by way of separate special  resolutions in terms of section 66 of the Companies Act (2008):     Special  resolution  number  Copper 360 Board and Committee Chairman fees  (in addition to meeting fees)  2024 Fee Rand  (excl  VAT)   3.1 Chairman of the  Copper 360  Board     Annual Stipend  R400  000 per year    Oversight of SHIP  R1 375 000 per year    Fee per board meeting  R70 000 per meeting   3.2 Deputy -Chairman of the  Copper 360  Board  R65 000 pe r meeting   3.3 Chairman of the Copper 360 Audit and Risk  Committee  R35 000 per meeting   3.4 Chairman of the Copper 360 Remuneration  Committee  R35 000 per meeting   3.5 Chairman of the Copper 360 Social and Ethics  and  Nominations  Committee  R35 000 per meeting   3.6 Chairman of the Copper 360 Strategy  Committee  R35 000 per meeting   3.7 Copper 360 Board members  R45 000 per meeting   3.8 Copper 360 Audit and Risk Committee members  R25 000 per meeting   3.9 Copper 360 Remuneration Committee members  R25 000 per meeting    60  3.10 Copper 360 Social and Ethics and Nominations  Committee members  R25 000 per meeting   3.11 Copper 360 Strategy Committee members  R25 000 per meeting   3.12 Copper 360 Operations Committee members  R25 000 per meeting     Explanatory Note: The Companies Act (2008) requires that the remuneration of directors for  their services as directors be approved by way of special resolution.",0,per year,2024
Copper 360 LTD,Operations,"Special Resolutions 3.1 to 3.12.: “Resolved that, the remuneration of the Company’s non - executive directors for the 202 4 financial year, be approved each by way of separate special  resolutions in terms of section 66 of the Companies Act (2008):     Special  resolution  number  Copper 360 Board and Committee Chairman fees  (in addition to meeting fees)  2024 Fee Rand  (excl  VAT)   3.1 Chairman of the  Copper 360  Board     Annual Stipend  R400  000 per year    Oversight of SHIP  R1 375 000 per year    Fee per board meeting  R70 000 per meeting   3.2 Deputy -Chairman of the  Copper 360  Board  R65 000 pe r meeting   3.3 Chairman of the Copper 360 Audit and Risk  Committee  R35 000 per meeting   3.4 Chairman of the Copper 360 Remuneration  Committee  R35 000 per meeting   3.5 Chairman of the Copper 360 Social and Ethics  and  Nominations  Committee  R35 000 per meeting   3.6 Chairman of the Copper 360 Strategy  Committee  R35 000 per meeting   3.7 Copper 360 Board members  R45 000 per meeting   3.8 Copper 360 Audit and Risk Committee members  R25 000 per meeting   3.9 Copper 360 Remuneration Committee members  R25 000 per meeting    60  3.10 Copper 360 Social and Ethics and Nominations  Committee members  R25 000 per meeting   3.11 Copper 360 Strategy Committee members  R25 000 per meeting   3.12 Copper 360 Operations Committee members  R25 000 per meeting     Explanatory Note: The Companies Act (2008) requires that the remuneration of directors for  their services as directors be approved by way of special resolution.",0,per year,2024
Copper 360 LTD,Employees,"Jan has been the CEO of companies listed on the JSE,  London’s AIM market and the Canadian TSX -V. Jan  has been instrumental in building  several junior companies most notably Pan African Resources which he started with a  market capitali sation of less than ZAR250m an d grew it to a company with a market  capitalisation in excess of ZAR5 billion with over 5,000 employees.",0,employees,2024
Crookes Brothers Limited Group,Employees,"Intellectual Capital • R1 399 383 invested in training and skills development • Total number of employees: 2 652 • No employees retrenched • Our low staff turnover of 5.6% reflects the sentiment  that people want to work for CBLOur Intellectual Capital consists of our strong historical  brand reputation, 109 years of goodwill and expertise,  continuous improvement of our farming practices, and  automation and technological advancements.",109,years,
Crookes Brothers Limited Group,Human capital,"A 160-year heritage  balanced with a  multi-generational   outlook  SENIOR MANAGEMENT COMPOSITION (%) ■ Patterson Grade D1 and above05101520253035 60 and over 50 to 60 40 to 50 30 to 40 30 years and  youngerAn investment for the long term continued   26 | CROOKES BROTHERS LIMITED INTEGRATED REPORT 2023 CROOKES BROTHERS LIMITED INTEGRATED REPORT 2023  | 27 ABOUT USOUR OPERATING  ENVIRONMENTGOVERNANCEOUR   PERFORMANCESUMMARISED  CONSOLIDATED  FINANCIAL  STATEMENTSSHAREHOLDER  INFORMATION Executive Director  Non-executive Director Our Board of Directors Richard   Chance   (65) BA LLB, CSEP (Columbia) Independent Non-executive  Director Risk Committee Chairman,  Social and Ethics Committee  Chairman Member of the Audit and  Human Capital Committees Appointed to the Board:   July 2015 Richard is the Founder  and Executive Director of  Altor Africa (Pty) Limited,  which is a Company that  engages primarily in animal  and human nutrition in  Sub-Saharan Africa.",30,years,2023
Crookes Brothers Limited Group,Operations,Finance and Business Group Chief Operations Officer Year joined: 2019 Rory has over 20 years  of commercial primary  agriculture experience.,20,years,2019
Crookes Brothers Limited Group,Employees,865 1 404 MozambiqueGurue 290 36 326 93 47 140 466 QBV 4 2 6 130 110 240 246 Eswatini 66 10 76 279 47 326 402 Zambia 34 6 40 94 – 94 134 394 54 448 596 204 800 1 248 763 224 987 1 134 531 1 665 2 652Employment Dashboard ■ South Africa        53% ■ Zambia                 5% ■ Eswatini              15% ■ Mozambique       27%TOTAL EMPLOYEE HEADCOUNTSouth Africa employs 1 404 employees Mozambique employs 712 employees Eswatini employs 402 employees Zambia employs 134 employeesTotal Females   Total Males    Permanently   Employed  Seasonal   Workers1 897 75590 | CROOKES BROTHERS LIMITED INTEGRATED REPORT 2023 CROOKES BROTHERS LIMITED INTEGRATED REPORT 2023  | 91 ABOUT USOUR OPERATING  ENVIRONMENTGOVERNANCEOUR   PERFORMANCESUMMARISED  CONSOLIDATED  FINANCIAL  STATEMENTSSHAREHOLDER,404,employees,2023
Crookes Brothers Limited Group,Employees,865 1 404 MozambiqueGurue 290 36 326 93 47 140 466 QBV 4 2 6 130 110 240 246 Eswatini 66 10 76 279 47 326 402 Zambia 34 6 40 94 – 94 134 394 54 448 596 204 800 1 248 763 224 987 1 134 531 1 665 2 652Employment Dashboard ■ South Africa        53% ■ Zambia                 5% ■ Eswatini              15% ■ Mozambique       27%TOTAL EMPLOYEE HEADCOUNTSouth Africa employs 1 404 employees Mozambique employs 712 employees Eswatini employs 402 employees Zambia employs 134 employeesTotal Females   Total Males    Permanently   Employed  Seasonal   Workers1 897 75590 | CROOKES BROTHERS LIMITED INTEGRATED REPORT 2023 CROOKES BROTHERS LIMITED INTEGRATED REPORT 2023  | 91 ABOUT USOUR OPERATING  ENVIRONMENTGOVERNANCEOUR   PERFORMANCESUMMARISED  CONSOLIDATED  FINANCIAL  STATEMENTSSHAREHOLDER,712,employees,2023
Crookes Brothers Limited Group,Employees,865 1 404 MozambiqueGurue 290 36 326 93 47 140 466 QBV 4 2 6 130 110 240 246 Eswatini 66 10 76 279 47 326 402 Zambia 34 6 40 94 – 94 134 394 54 448 596 204 800 1 248 763 224 987 1 134 531 1 665 2 652Employment Dashboard ■ South Africa        53% ■ Zambia                 5% ■ Eswatini              15% ■ Mozambique       27%TOTAL EMPLOYEE HEADCOUNTSouth Africa employs 1 404 employees Mozambique employs 712 employees Eswatini employs 402 employees Zambia employs 134 employeesTotal Females   Total Males    Permanently   Employed  Seasonal   Workers1 897 75590 | CROOKES BROTHERS LIMITED INTEGRATED REPORT 2023 CROOKES BROTHERS LIMITED INTEGRATED REPORT 2023  | 91 ABOUT USOUR OPERATING  ENVIRONMENTGOVERNANCEOUR   PERFORMANCESUMMARISED  CONSOLIDATED  FINANCIAL  STATEMENTSSHAREHOLDER,402,employees,2023
Dischem,Employees,Manufactured Capital New stores opened  13 Dis-Chem   8 Baby City  Added floor space 12 409m² Store base 312 stores Clinics  486 across all stores Personnel  480 registered nurses Online profitability   15.1% growthFinancial Capital Revenue  7.4% to R32.7 billion Total income  15.7% to R10.2 billion Total income margin  from 28.9% to 31.1% Operating profit  13.4% to R1.7 billion Basic HEPS   19.7% to 118.8 cents DPS  at 46.6 cents per share Net working  Capital days 28 Market capitalisation  R23.3 billion Dis-Chem Integrated Report 2023 5 OVERVIEW OF THE GROUP  CREATING SUSTAINABLE VALUE  CORPORATE GOVERNANCE  FINANCIAL PERFORMANCE  SHAREHOLDER INFORMATIONJust over 20 200 employees 88.5% black employees*   in SA 66.4% of employees are  female in SA Just under R70.5 million  spent on training and  education 3 580 employees on  learnership agreements 25 nursing bursary grantsJust under 5 800 tonnes of  recycling Just under 92 300 trees  saved More than 1 million litres of  oil saved More than 122 thousand  litres of water saved More than 18 million  kilowatts of energy saved Just under 34 000m³ of  landfill savingHighlights for the year continued Human Capital Natural Capital *,200,employees,2023
Dischem,Employees,Manufactured Capital New stores opened  13 Dis-Chem   8 Baby City  Added floor space 12 409m² Store base 312 stores Clinics  486 across all stores Personnel  480 registered nurses Online profitability   15.1% growthFinancial Capital Revenue  7.4% to R32.7 billion Total income  15.7% to R10.2 billion Total income margin  from 28.9% to 31.1% Operating profit  13.4% to R1.7 billion Basic HEPS   19.7% to 118.8 cents DPS  at 46.6 cents per share Net working  Capital days 28 Market capitalisation  R23.3 billion Dis-Chem Integrated Report 2023 5 OVERVIEW OF THE GROUP  CREATING SUSTAINABLE VALUE  CORPORATE GOVERNANCE  FINANCIAL PERFORMANCE  SHAREHOLDER INFORMATIONJust over 20 200 employees 88.5% black employees*   in SA 66.4% of employees are  female in SA Just under R70.5 million  spent on training and  education 3 580 employees on  learnership agreements 25 nursing bursary grantsJust under 5 800 tonnes of  recycling Just under 92 300 trees  saved More than 1 million litres of  oil saved More than 122 thousand  litres of water saved More than 18 million  kilowatts of energy saved Just under 34 000m³ of  landfill savingHighlights for the year continued Human Capital Natural Capital *,580,employees,2023
Dischem,Supplier,"As defined by the Employment Equity Act Dis-Chem Integrated Report 2023 6 OVERVIEW OF THE GROUP  CREATING SUSTAINABLE VALUE  CORPORATE GOVERNANCE  FINANCIAL PERFORMANCE  SHAREHOLDER INFORMATIONIntellectual Capital Social and Relationship Capital 13.8 million customer profiles 7.8 million benefit programme  members Regular engagement with regulators Nurses responsible for wellness  outreach Just under R25 million donated to  Dis-Chem Foundation Strong relationship with suppliers Various social campaigns Multiple Dis-Chem Foundation  projects R313 million redeemed through  benefits programmeBoard with more than  200 years of experience Strong brand awareness Quality relationship with  stakeholders Top-qualified individuals  and process experts Highly motivated,  qualified and experienced  management team Highlights for the year continued Dis-Chem Integrated Report 2023 7 OVERVIEW OF THE GROUP CREATING SUSTAINABLE VALUE  CORPORATE GOVERNANCE  FINANCIAL PERFORMANCE  SHAREHOLDER",200,years,2023
Dischem,Employees,"Our almost 20 000 employees  create value by living our vision, mission, and  values.",0,employees,2023
Dischem,Employees,The Group has just over 20 200 employees.,200,employees,2023
Dischem,Diversity,"66.733.3 Male Female2 112 4 30–40 years 41–50 years 51–60 years61–70 years 70+ years40 50 10 Black Indian White6040 Executive directors Non-executive directorsDiversityGovernance report continued Board of Directors The Board of Directors recognises that ethical and practical leadership is the starting  point of good corporate governance and should be monitored, adapted, and improved  continuously.",40,years,2023
Dischem,Diversity,"66.733.3 Male Female2 112 4 30–40 years 41–50 years 51–60 years61–70 years 70+ years40 50 10 Black Indian White6040 Executive directors Non-executive directorsDiversityGovernance report continued Board of Directors The Board of Directors recognises that ethical and practical leadership is the starting  point of good corporate governance and should be monitored, adapted, and improved  continuously.",50,years,2023
Dischem,Diversity,"66.733.3 Male Female2 112 4 30–40 years 41–50 years 51–60 years61–70 years 70+ years40 50 10 Black Indian White6040 Executive directors Non-executive directorsDiversityGovernance report continued Board of Directors The Board of Directors recognises that ethical and practical leadership is the starting  point of good corporate governance and should be monitored, adapted, and improved  continuously.",70,years,2023
Dischem,Human rights,Human rights The Group remains firm in its stance that no individual that is  younger than 18 years of age will be employed by the Group  and views any infringement of human rights in a very serious  light.,18,years,2023
Dischem,Employees,"Permanent No 17 972 Total Number of Employees – Fixed term (>90 days, but  not permanent)No 1 273 Total Number of Employees – Temporary (<90 days)",90,days,2023
Dischem,Employees,"Permanent No 17 972 Total Number of Employees – Fixed term (>90 days, but  not permanent)No 1 273 Total Number of Employees – Temporary (<90 days)",90,days,2023
Dischem,Employees,No 13 405 Total Number of Employees who are under 30 years  of ageNo 6 229 Total Number of Employees who are between 31 – 40  years of ageNo 8 493 Total Number of Employees who are between 41 – 50  years of ageNo 4 055 Total Number of Employees who are above 50 years  of ageNo 2 106 Percentage of employees operating in South Africa %,30,years,2023
Dischem,Employees,No 13 405 Total Number of Employees who are under 30 years  of ageNo 6 229 Total Number of Employees who are between 31 – 40  years of ageNo 8 493 Total Number of Employees who are between 41 – 50  years of ageNo 4 055 Total Number of Employees who are above 50 years  of ageNo 2 106 Percentage of employees operating in South Africa %,40,years,2023
Dischem,Employees,No 13 405 Total Number of Employees who are under 30 years  of ageNo 6 229 Total Number of Employees who are between 31 – 40  years of ageNo 8 493 Total Number of Employees who are between 41 – 50  years of ageNo 4 055 Total Number of Employees who are above 50 years  of ageNo 2 106 Percentage of employees operating in South Africa %,50,years,2023
Dischem,Employees,No 13 405 Total Number of Employees who are under 30 years  of ageNo 6 229 Total Number of Employees who are between 31 – 40  years of ageNo 8 493 Total Number of Employees who are between 41 – 50  years of ageNo 4 055 Total Number of Employees who are above 50 years  of ageNo 2 106 Percentage of employees operating in South Africa %,50,years,2023
Dischem,Employees,"No 78 244 Total Number of Employees – Fixed  term (>90 days, but not permanent)No N/A 17 Total Number of Employees –  Temporary (<90 days)No 13 1 Total Number of Employees – ALL No 91 262 Total Number of Contractor Employees  (i.e., ""Contractors"")No 0 7 Percentage of management (Top and  Senior) % 4% 11% Percentage of management (Top and  Senior) who are women% 25% 65% Percentage of employees who are  women% 60% 68% Number of Pharmacists",90,days,2023
Dischem,Employees,"No 78 244 Total Number of Employees – Fixed  term (>90 days, but not permanent)No N/A 17 Total Number of Employees –  Temporary (<90 days)No 13 1 Total Number of Employees – ALL No 91 262 Total Number of Contractor Employees  (i.e., ""Contractors"")No 0 7 Percentage of management (Top and  Senior) % 4% 11% Percentage of management (Top and  Senior) who are women% 25% 65% Percentage of employees who are  women% 60% 68% Number of Pharmacists",90,days,2023
Discovery,Diversity,2022 Change the World list  Discovery Bank exceeded   700 000  clients  Discovery Bank won Best Digital Bank award in the 2023   MyBroadBand Awards Road fatality rate of 10.10  per 100 000  compared with the South African  rate of 22.2 per 100 000Discovery Life received the  Best Client Experience  in South Africa Award   in the long-term insurance  category at the 2022/23  Ask Afrika Orange Index Awards 25%  lower   average retirement drawdowns  for clients with Discovery Invest  boosts SUSTAINABILITY DIFFERENTIATORS  GOOD BUSINESS ENABLERS Formalised a minimum pay  threshold in SA of  R180 000    per annum  Closed the gender pay gap to  ~0%  for same role size Exceeded our voluntary minimum  Board diversity targets with   38% female  and 38% black representationFeatured on    Ragan’s Workplace  Wellness Hot List      for our employee wellbeing solutions Established an     Information Technology (IT),0,per annum,2023
Discovery,Employees,"Since its launch in 2013, 580 organisations and 193 000  employees in the UK have participated.",0,employees,2013
Discovery,Social impact,"We focus on enhancing and  protecting lives by: Revolutionising risk cover and  providing significant rewards for  healthy behaviours Incentivising good driving  Helping members achieve  financial independence   Revolutionising banking through  our Shared-value Banking model   SUPPORTING THE SDGs Good health  and well-being KEY DEVELOPMENTS ON OUR JOURNEY TO ENHANCE  AND PROTECT LIVES:  R11.5 billion ESG integrated premiums for Discovery Life’s  responsible insurance products   25% lower average retirement drawdowns in post-retirement  products for clients with boosts compared to clients without the  boosts, improving preservation of savings   Launched Vitality Drive 3.0 with greater emphasis on driving  behaviour to ensure safer roads  Road fatality rate of 10.10 per 100 000 compared with the  South African rate of 22.2 per 100 000  Recognised in the top five in Fortune Magazine’s 2022 Change  the World list for our Shared-value Banking model  Discovery Bank’s client base grew to 702 131 (FY2022: 470 220)  Discovery Bank won the 2023 MyBroadband Award for Best Digital  Bank and took first place in the BCX Digital Innovation Awards  Corporate Category at the Sunday Times Top 100 Companies event  Discovery Bank moved from fourth to first place in the banking  sector on the Ask Afrika Orange Index, the broadest and most  widely referenced service excellence benchmark in South Africa  Discovery Life received the Best Client Experience in South Africa  Award in the long-term insurance category at the 2022/23  Ask Afrika Orange Index AwardsLOOKING AHEAD  Deepen the integration  of responsible insurance  products   Looking to target a  broader client base  Rolling out products and  features on the new  Adviser 360 platform Enhance and  protect livesHolistic healthRELATED MATERIAL THEMES Operate within a  volatile socio-economic  environmentExpand and  strengthen our  social impactLeverage and  manage technology  and innovationAdvance our disruptive  Shared-value model Ensure long-term  financial sustainability Industry,  innovation and  infrastructureReduced  inequalities Partnerships  for the goalsSustainable cities  and communities Our contribution is underpinned by  the Vitality chassis, which supports: One million   Discovery Bank clients by 2026TARGET39 DISCOVERY SUSTAINABILITY REPORT 2023  Enhance and protect lives continued For 23 years, Discovery Life has been trusted to make clients  healthier and to enhance and protect their lives.",23,years,2023
Discovery,Employees,OVERVIEW OF  OUR EMPLOYEE  VOLUNTEERISM IMPACT 1 646  employees  volunteered during the year    (FY2022: 2 094 employees) 7 439  hours in  volunteering activities     (FY2022: 6 811 hours),646,employees,2023
Discovery,Employees,OVERVIEW OF  OUR EMPLOYEE  VOLUNTEERISM IMPACT 1 646  employees  volunteered during the year    (FY2022: 2 094 employees) 7 439  hours in  volunteering activities     (FY2022: 6 811 hours),94,employees,2023
Discovery,Employees,OVERVIEW OF  OUR EMPLOYEE  VOLUNTEERISM IMPACT 1 646  employees  volunteered during the year    (FY2022: 2 094 employees) 7 439  hours in  volunteering activities     (FY2022: 6 811 hours),439,hours,2023
Discovery,Employees,OVERVIEW OF  OUR EMPLOYEE  VOLUNTEERISM IMPACT 1 646  employees  volunteered during the year    (FY2022: 2 094 employees) 7 439  hours in  volunteering activities     (FY2022: 6 811 hours),811,hours,2023
Discovery,Employees,Launched a carpooling scheme in our Bournemouth  and Stockport offices to help reduce employee  emissions from driving – over 100 employees have  registered to date.,100,employees,2023
Discovery,Employees,OVERVIEW OF OUR WORKFORCE Discovery is a global organisation with over 13 700 employees  and a footprint in 39 markets.,700,employees,2023
Discovery,Employees,"In FY2023,  we scaled our employee advocacy programme – which enables  employees to share their lived experience at Discovery – from  18 employees to 91 employees.",18,employees,2023
Discovery,Employees,"In FY2023,  we scaled our employee advocacy programme – which enables  employees to share their lived experience at Discovery – from  18 employees to 91 employees.",91,employees,2023
Discovery,Employees,our people  healthier KEY METRICS (SOUTH AFRICA)  Employees’ average Vitality age:   40 years    (versus employees’ actual average  age of 37 years) (FY2022: 39.89 years  versus actual age of 37 years),40,years,2023
Discovery,Employees,our people  healthier KEY METRICS (SOUTH AFRICA)  Employees’ average Vitality age:   40 years    (versus employees’ actual average  age of 37 years) (FY2022: 39.89 years  versus actual age of 37 years),37,years,2023
Discovery,Employees,our people  healthier KEY METRICS (SOUTH AFRICA)  Employees’ average Vitality age:   40 years    (versus employees’ actual average  age of 37 years) (FY2022: 39.89 years  versus actual age of 37 years),39.89,years,2023
Discovery,Employees,our people  healthier KEY METRICS (SOUTH AFRICA)  Employees’ average Vitality age:   40 years    (versus employees’ actual average  age of 37 years) (FY2022: 39.89 years  versus actual age of 37 years),37,years,2023
Discovery,Employees,"81% employees with active  Vitality membership    9 625  employees registered  with Healthy Company      (FY2022: 11 252 employees) KEY INITIATIVES Launching our mental wellbeing  strategy Piloting the Discovery Allyship  Programme Creating an Employee Resource  Group Framework Our employees’ wellbeing is paramount to our success:  people who are mentally, physically and financially healthy  are more productive – which contributes to the value we  create for our clients – and are happier in their personal  and home lives.",625,employees,2023
