Company,Indicator,Context,Metric,Metric Unit,Latest Year
Clientele,Board,Pheladi Gwangwa resigned from the board just after the  year end in July 2022 having served on the board for almost  15 years.,15,years,2022
Clientele,Executive,"For the 2023 financial year, 47 employees were promoted into various managerial positions  (from supervisor up to executive), a testament to succession planning and career development initiatives bearing fruit.",47,employees,2023
Clientele,Employees,"As part of the retention strategy for employees, an amount 5,569,524 bonus rights were allocated to 909 employees  during the 2023 financial year, including allocations to 254 employees who are agents out in the field and who sell  Clientèle products through our Agency channel.",909,employees,2023
Clientele,Employees,"As part of the retention strategy for employees, an amount 5,569,524 bonus rights were allocated to 909 employees  during the 2023 financial year, including allocations to 254 employees who are agents out in the field and who sell  Clientèle products through our Agency channel.",254,employees,2023
Clientele,Executive,"Herschel Philip Mayers, 63, (Non-executive Director) BSc(Hons), FASSA Mr. Herschel Mayers is a Fellow of the ASSA who previously held the positions of Chief Executive Officer of Discovery  Life Limited and Vitality Life Limited and has over 40 years’ of experience in the life insurance industry.",40,years,2023
Clientele,Risk management,"Refer to Note 45: Commitments on page 177 for further details.104 Clientèle Limited Integrated Annual Report 2023Insurance and Financial Risk Management continued The following table summarises the overall maturity profile of financial and reinsurance assets and liabilities of the  Company’s insurance and investment contract business: (R’000)Contractual cash flows for financial instruments and expected cash flows for insurance contracts (undiscounted) Open endedDis- counting effect** Margins*Undis- counted policy- holder liabilities under insurance contracts Total <1 year1 – 5 years>5 years 2023 Financial assets at fair  value through profit  or loss: Debt securities   (Refer to Note 8  on page 149)  960  5,699  16,183  1,388  (11,203) – –  13,027  Funds on deposit  1,112  (92)  1,020  Foreign bond fund  1,388  1,388  Government and public  authority bond  960  4,587  16,183  (11,111)  10,619  Equity securities  (Refer to Note 8  on page 149) – – – 39,889 – – –  39,889  Listed equity securities  24,402  24,402  Foreign listed equity  securities  4,322  4,322  Unlisted equity securities  11,165  11,165  Loans to subsidiaries  49,453  49,453  Receivables including  insurance receivables  1,073  1,073  Cash and cash equivalents  4,415  4,415  Total assets  6,448  5,699  16,183 90,730  (11,203) – – 107,857 Financial guarantee liability  2,000  2,000  Accruals and payables  including insurance  payables  6,562  6,562  Total liabilities  6,562 – –  2,000 – – –  8,562  Excess/(shortfall) of  assets over liabilities  (114)  5,699  16,183  88,730  (11,203) – –  99,295 *  Including compulsory and discretionary margins.",5,years,2023
Clientele,Risk management,"Refer to Note 45: Commitments on page 177 for further details.104 Clientèle Limited Integrated Annual Report 2023Insurance and Financial Risk Management continued The following table summarises the overall maturity profile of financial and reinsurance assets and liabilities of the  Company’s insurance and investment contract business: (R’000)Contractual cash flows for financial instruments and expected cash flows for insurance contracts (undiscounted) Open endedDis- counting effect** Margins*Undis- counted policy- holder liabilities under insurance contracts Total <1 year1 – 5 years>5 years 2023 Financial assets at fair  value through profit  or loss: Debt securities   (Refer to Note 8  on page 149)  960  5,699  16,183  1,388  (11,203) – –  13,027  Funds on deposit  1,112  (92)  1,020  Foreign bond fund  1,388  1,388  Government and public  authority bond  960  4,587  16,183  (11,111)  10,619  Equity securities  (Refer to Note 8  on page 149) – – – 39,889 – – –  39,889  Listed equity securities  24,402  24,402  Foreign listed equity  securities  4,322  4,322  Unlisted equity securities  11,165  11,165  Loans to subsidiaries  49,453  49,453  Receivables including  insurance receivables  1,073  1,073  Cash and cash equivalents  4,415  4,415  Total assets  6,448  5,699  16,183 90,730  (11,203) – – 107,857 Financial guarantee liability  2,000  2,000  Accruals and payables  including insurance  payables  6,562  6,562  Total liabilities  6,562 – –  2,000 – – –  8,562  Excess/(shortfall) of  assets over liabilities  (114)  5,699  16,183  88,730  (11,203) – –  99,295 *  Including compulsory and discretionary margins.",5,years,2023
Clientele,Risk management,"Governance   reportFinancial   statementsOur   business105 Clientèle Limited Integrated Annual Report 2023Insurance and Financial Risk Management continued (R’000)Contractual cash flows for financial instruments and expected cash flows for insurance contracts (undiscounted) Open endedDis- counting effect** Margins*Undis- counted policy- holder liabilities under insurance contracts Total <1 year1 – 5 years>5 years 2022 Financial assets at fair  value through profit  or loss: Debt securities  (Refer to Note 8  on page 149)  839  4,266  8,810 –  (3,396) – –  10,519  Funds on deposit  375  1,000  44  1,419  Fixed interest securities  152  152  Government and public  authority bond  312  3,266  8,810  (3,440)  8,948  Equity securities  (Refer to Note 8  on page 149) – – – 37,487 – – –  37,487  Listed equity securities  23,167  23,167  Foreign listed equity  securities  5,258  5,258  Unlisted equity securities  9,062  9,062  Loans to subsidiaries  44,682  44,682  Receivables including  insurance receivables  1,069  1,069  Cash and cash equivalents  12,524  12,524  Total assets  14,432  4,266  8,810  82,169  (3,396) – – 106,281  Financial guarantee liability  2,000  2,000  Accruals and payables  including insurance  payables  361  361  Total liabilities  361 – –  2,000 – – –  2,361  Excess/(shortfall) of  assets over liabilities  14,071  4,266  8,810  80,169  (3,396) – – 103,920  * Including compulsory and discretionary margins.",5,years,2022
Clientele,Risk management,"Governance   reportFinancial   statementsOur   business105 Clientèle Limited Integrated Annual Report 2023Insurance and Financial Risk Management continued (R’000)Contractual cash flows for financial instruments and expected cash flows for insurance contracts (undiscounted) Open endedDis- counting effect** Margins*Undis- counted policy- holder liabilities under insurance contracts Total <1 year1 – 5 years>5 years 2022 Financial assets at fair  value through profit  or loss: Debt securities  (Refer to Note 8  on page 149)  839  4,266  8,810 –  (3,396) – –  10,519  Funds on deposit  375  1,000  44  1,419  Fixed interest securities  152  152  Government and public  authority bond  312  3,266  8,810  (3,440)  8,948  Equity securities  (Refer to Note 8  on page 149) – – – 37,487 – – –  37,487  Listed equity securities  23,167  23,167  Foreign listed equity  securities  5,258  5,258  Unlisted equity securities  9,062  9,062  Loans to subsidiaries  44,682  44,682  Receivables including  insurance receivables  1,069  1,069  Cash and cash equivalents  12,524  12,524  Total assets  14,432  4,266  8,810  82,169  (3,396) – – 106,281  Financial guarantee liability  2,000  2,000  Accruals and payables  including insurance  payables  361  361  Total liabilities  361 – –  2,000 – – –  2,361  Excess/(shortfall) of  assets over liabilities  14,071  4,266  8,810  80,169  (3,396) – – 103,920  * Including compulsory and discretionary margins.",5,years,2022
Clientele,Risk management,"**  This column is included to reconcile the cashflow to the SOFP and does not result in an actual shortfall of assets over liabilities.106 Clientèle Limited Integrated Annual Report 2023Insurance and Financial Risk Management continued The following table summarises the overall maturity profile of the Group’s financial and reinsurance assets and  liabilities: (R’000)Contractual cash flows for financial instruments and expected cash flows for insurance contracts (undiscounted) Open endedDis- counting and ECL effect** Margins*Undis- counted assets and liabilities Total <1 year1 – 5 years>5 years 2023 Reinsurance assets – Financial assets at  amortised cost 302 (30) 272 Financial assets at fair  value through profit  or loss: Debt securities   (Refer to Note 8  on page 149) 5,173,931 6,589,560 552,362 48,736 (2,347,605) – –10,016,984 Promissory notes and  fixed deposits –  Assets backing  guaranteed endowment  investment contracts 288,389 809,569 (173,004) 924,954  –  Assets backing linked  endowment investment  contracts 4,639,336 5,559,812 (1,777,550) 8,421,598 Funds on deposit 211,154 30,002 (2,571) 238,585 Fixed interest securities 1 1 Foreign bond fund 48,735 48,735 Government and public  authority bonds 35,052 190,177 552,362 (394,480) 383,111 Equity securities  (Refer to Note 8  on page 149) – – –936,112 – – – 936,112 Listed equity securities 757,357 757,357 Foreign listed equity  securities 137,164 137,164 Unlisted equity securities 41,591 41,591 Receivables including  insurance receivables 70,723 70,723 Cash and cash equivalents 249,540 249,540 Total assets 5,494,496 6,589,560 552,362  984,848 (2,347,635) – –11,273,631 Policyholder liabilities  under insurance  contracts***  (744,447)  (1,826,775)",5,years,2023
Clientele,Risk management,"**  This column is included to reconcile the cashflow to the SOFP and does not result in an actual shortfall of assets over liabilities.106 Clientèle Limited Integrated Annual Report 2023Insurance and Financial Risk Management continued The following table summarises the overall maturity profile of the Group’s financial and reinsurance assets and  liabilities: (R’000)Contractual cash flows for financial instruments and expected cash flows for insurance contracts (undiscounted) Open endedDis- counting and ECL effect** Margins*Undis- counted assets and liabilities Total <1 year1 – 5 years>5 years 2023 Reinsurance assets – Financial assets at  amortised cost 302 (30) 272 Financial assets at fair  value through profit  or loss: Debt securities   (Refer to Note 8  on page 149) 5,173,931 6,589,560 552,362 48,736 (2,347,605) – –10,016,984 Promissory notes and  fixed deposits –  Assets backing  guaranteed endowment  investment contracts 288,389 809,569 (173,004) 924,954  –  Assets backing linked  endowment investment  contracts 4,639,336 5,559,812 (1,777,550) 8,421,598 Funds on deposit 211,154 30,002 (2,571) 238,585 Fixed interest securities 1 1 Foreign bond fund 48,735 48,735 Government and public  authority bonds 35,052 190,177 552,362 (394,480) 383,111 Equity securities  (Refer to Note 8  on page 149) – – –936,112 – – – 936,112 Listed equity securities 757,357 757,357 Foreign listed equity  securities 137,164 137,164 Unlisted equity securities 41,591 41,591 Receivables including  insurance receivables 70,723 70,723 Cash and cash equivalents 249,540 249,540 Total assets 5,494,496 6,589,560 552,362  984,848 (2,347,635) – –11,273,631 Policyholder liabilities  under insurance  contracts***  (744,447)  (1,826,775)",5,years,2023
Clientele,Risk management,"The table below summarises the maturity profile of ABL financial assets of the Group: 2023 (R’000)Contractual cash flows for ABL financial instruments <1 year1 – 2 years2 – 3 years3 – 4 years4 – 5 years>5 yearsOpen endedDis- counting effect Total 1) Linked policyholders – 2) Other policyholders 1 1  3) Other shareholders – Total ABL assets – – – – – – 1 – 1 Governance   reportFinancial   statementsOur   business107 Clientèle Limited Integrated Annual Report 2023Insurance and Financial Risk Management continued The following table summarises the overall maturity profile of the Group’s financial and reinsurance assets and  liabilities: (R’000)Contractual cash flows for   financial instruments and  expected cash flows for   insurance contracts  (undiscounted) Open endedDis- counting effect** Margins*Undis- counted policyholder liabilities under insurance contracts Total <1 year1 – 5 years>5 years 2022 Reinsurance assets 51,563 3,536 29,079  84,178  Financial assets at  amortised cost 32,419 (5,062) 27,357 Financial assets at fair  value through profit  or loss: Debt securities  (Refer to Note 8  on page 149) 2,256,944 7,160,910 308,796 28,632 (1,401,446) – –8,353,836 Promissory notes and  fixed deposits – Assets backing  guaranteed endowment  investment contracts 219,226 847,980 (165,909) 901,297 – Assets backing linked  endowment investment  contracts 1,839,730 6,099,401 (1,014,623) 6,924,508 Funds on deposit 177,183 78,618 (19,285) 236,516 Fixed interest securities  (Includes ABL exposure  – notes1, 2 and 3 in the  table below) 255 4,220 92 28,632  (1,083) 32,116 Government and public  authority bond 20,550 130,691 308,704 (200,546) 259,399 Equity securities  (Refer to Note 8  on page 149) – – –844,647 – – – 844,647 Listed equity securities 632,980 632,980 Foreign listed equity  securities 177,088 177,088 Unlisted equity securities 34,579 34,579 Receivables including  insurance receivables 70,377 70,377 Cash and cash equivalents 502,000 502,000 Total assets 2,913,303 7,160,910 308,796 873,279  (1,406,508)  3,536 29,079 9,882,395 Policyholder liabilities  under insurance  contracts***,**** (721,517) (1,869,517) (1,698,948) 2,303,118 2,710,790 49,736  773,662  Financial liabilities at fair  value through profit  and loss**** 2,094,794 7,065,601 (1,197,528) 7,962,867 Financial liabilities at  amortised cost 74,842 177,776 (37,173)  215,445 Loans at amortised cost 7,743 108,497 (16,240) 100,000 Financial guarantee liability 2,000 2,000 Accruals and payables  including insurance  payables**** 90,230 61,808 152,038 Total liabilities 1,546,092 5,544,165 (1,698,948) 2,000 1,052,177 2,710,790 49,736  9,206,012 Excess/(shortfall) of  assets over liabilities 1,367,211 1,616,745 2,007,744 871,279 (2,458,685) (2,707,254) (20,657) 676,383 *  Including compulsory and discretionary margins.",5,years,2023
Clientele,Risk management,"The table below summarises the maturity profile of ABL financial assets of the Group: 2023 (R’000)Contractual cash flows for ABL financial instruments <1 year1 – 2 years2 – 3 years3 – 4 years4 – 5 years>5 yearsOpen endedDis- counting effect Total 1) Linked policyholders – 2) Other policyholders 1 1  3) Other shareholders – Total ABL assets – – – – – – 1 – 1 Governance   reportFinancial   statementsOur   business107 Clientèle Limited Integrated Annual Report 2023Insurance and Financial Risk Management continued The following table summarises the overall maturity profile of the Group’s financial and reinsurance assets and  liabilities: (R’000)Contractual cash flows for   financial instruments and  expected cash flows for   insurance contracts  (undiscounted) Open endedDis- counting effect** Margins*Undis- counted policyholder liabilities under insurance contracts Total <1 year1 – 5 years>5 years 2022 Reinsurance assets 51,563 3,536 29,079  84,178  Financial assets at  amortised cost 32,419 (5,062) 27,357 Financial assets at fair  value through profit  or loss: Debt securities  (Refer to Note 8  on page 149) 2,256,944 7,160,910 308,796 28,632 (1,401,446) – –8,353,836 Promissory notes and  fixed deposits – Assets backing  guaranteed endowment  investment contracts 219,226 847,980 (165,909) 901,297 – Assets backing linked  endowment investment  contracts 1,839,730 6,099,401 (1,014,623) 6,924,508 Funds on deposit 177,183 78,618 (19,285) 236,516 Fixed interest securities  (Includes ABL exposure  – notes1, 2 and 3 in the  table below) 255 4,220 92 28,632  (1,083) 32,116 Government and public  authority bond 20,550 130,691 308,704 (200,546) 259,399 Equity securities  (Refer to Note 8  on page 149) – – –844,647 – – – 844,647 Listed equity securities 632,980 632,980 Foreign listed equity  securities 177,088 177,088 Unlisted equity securities 34,579 34,579 Receivables including  insurance receivables 70,377 70,377 Cash and cash equivalents 502,000 502,000 Total assets 2,913,303 7,160,910 308,796 873,279  (1,406,508)  3,536 29,079 9,882,395 Policyholder liabilities  under insurance  contracts***,**** (721,517) (1,869,517) (1,698,948) 2,303,118 2,710,790 49,736  773,662  Financial liabilities at fair  value through profit  and loss**** 2,094,794 7,065,601 (1,197,528) 7,962,867 Financial liabilities at  amortised cost 74,842 177,776 (37,173)  215,445 Loans at amortised cost 7,743 108,497 (16,240) 100,000 Financial guarantee liability 2,000 2,000 Accruals and payables  including insurance  payables**** 90,230 61,808 152,038 Total liabilities 1,546,092 5,544,165 (1,698,948) 2,000 1,052,177 2,710,790 49,736  9,206,012 Excess/(shortfall) of  assets over liabilities 1,367,211 1,616,745 2,007,744 871,279 (2,458,685) (2,707,254) (20,657) 676,383 *  Including compulsory and discretionary margins.",5,years,2023
Clientele,Risk management,"The table below summarises the maturity profile of ABL financial assets of the Group: 2023 (R’000)Contractual cash flows for ABL financial instruments <1 year1 – 2 years2 – 3 years3 – 4 years4 – 5 years>5 yearsOpen endedDis- counting effect Total 1) Linked policyholders – 2) Other policyholders 1 1  3) Other shareholders – Total ABL assets – – – – – – 1 – 1 Governance   reportFinancial   statementsOur   business107 Clientèle Limited Integrated Annual Report 2023Insurance and Financial Risk Management continued The following table summarises the overall maturity profile of the Group’s financial and reinsurance assets and  liabilities: (R’000)Contractual cash flows for   financial instruments and  expected cash flows for   insurance contracts  (undiscounted) Open endedDis- counting effect** Margins*Undis- counted policyholder liabilities under insurance contracts Total <1 year1 – 5 years>5 years 2022 Reinsurance assets 51,563 3,536 29,079  84,178  Financial assets at  amortised cost 32,419 (5,062) 27,357 Financial assets at fair  value through profit  or loss: Debt securities  (Refer to Note 8  on page 149) 2,256,944 7,160,910 308,796 28,632 (1,401,446) – –8,353,836 Promissory notes and  fixed deposits – Assets backing  guaranteed endowment  investment contracts 219,226 847,980 (165,909) 901,297 – Assets backing linked  endowment investment  contracts 1,839,730 6,099,401 (1,014,623) 6,924,508 Funds on deposit 177,183 78,618 (19,285) 236,516 Fixed interest securities  (Includes ABL exposure  – notes1, 2 and 3 in the  table below) 255 4,220 92 28,632  (1,083) 32,116 Government and public  authority bond 20,550 130,691 308,704 (200,546) 259,399 Equity securities  (Refer to Note 8  on page 149) – – –844,647 – – – 844,647 Listed equity securities 632,980 632,980 Foreign listed equity  securities 177,088 177,088 Unlisted equity securities 34,579 34,579 Receivables including  insurance receivables 70,377 70,377 Cash and cash equivalents 502,000 502,000 Total assets 2,913,303 7,160,910 308,796 873,279  (1,406,508)  3,536 29,079 9,882,395 Policyholder liabilities  under insurance  contracts***,**** (721,517) (1,869,517) (1,698,948) 2,303,118 2,710,790 49,736  773,662  Financial liabilities at fair  value through profit  and loss**** 2,094,794 7,065,601 (1,197,528) 7,962,867 Financial liabilities at  amortised cost 74,842 177,776 (37,173)  215,445 Loans at amortised cost 7,743 108,497 (16,240) 100,000 Financial guarantee liability 2,000 2,000 Accruals and payables  including insurance  payables**** 90,230 61,808 152,038 Total liabilities 1,546,092 5,544,165 (1,698,948) 2,000 1,052,177 2,710,790 49,736  9,206,012 Excess/(shortfall) of  assets over liabilities 1,367,211 1,616,745 2,007,744 871,279 (2,458,685) (2,707,254) (20,657) 676,383 *  Including compulsory and discretionary margins.",5,years,2023
Clientele,Risk management,"The table below summarises the maturity profile of ABL financial assets of the Group: 2022 (R’000)Contractual cash flows for ABL financial instruments <1 year1 – 2 years2 – 3 years3 – 4 years4 – 5 years>5 yearsOpen endedDis- counting effect Total 1) Linked policyholders 9,635 9,635 2) Other policyholders 1 1 3) Other shareholders 18,996 18,996 Total ABL assets – – – – – – 28,632 – 28,632108 Clientèle Limited Integrated Annual Report 2023Insurance and Financial Risk Management continued The following table summarises the liabilities and surrender values for investment and insurance business held in  Clientèle Life: (R’000)30 June 2023 30 June 2022 Carrying value for policies with no surrender valueCarrying value for policies with a surrender valueSurrender valueCarrying value for policies with no surrender valueCarrying value for policies with  a surrender value (restated)Surrender value (restated) Insurance business (186,660) 648,247 826,455 209,836 554,644 810,684 Investment business – 9,764,660 9,420,765 9,637  8,168,673 7,951,310 Total (186,660)  10,412,907 10,247,220 219,473  8,723,317 8,761,994  2.2 Market Risk   2.2.1 Equity Risk Equity risk is the risk that the fair value of equity instruments will fluctuate as a result of changes in the  market-place.",5,years,2023
Clientele,Board,Nedbank guarantee: Clientèle’s Board approved the granting of a guarantee on 13 February 2015 in favour of Nedbank  Limited of R100.0 million in respect of a Term Credit Facility for Clientèle Properties East.,0,million,2015
Clientele,Executive,"Herschel Philip Mayers, 63, Independent Non-executive  Director, Science BSc (Hons), FASSA  Mr. Mayers is a Fellow of the ASSA who previously held the  positions of Chief Executive Officer of Discovery Life Limited  and Vitality Life Limited and has over 40 years’ of experience  in the life insurance industry.",40,years,2015
Clientele,Executive,"” Non-executive Directors’ Fees (R)VAT exclusive VAT@ 15%Year ending 30 June 2024 GQ Routledge* 3,715,329 557,299 4,272,628 BA Stott* 2,173,722 326,058 2,499,780 RD Williams* 1,294,849 194,227 1,489,076 PG Nkadimeng NIL NIL NIL ADT Enthoven NIL NIL NIL GK Chadwick NIL NIL NIL HP Mayers* 1,069,837 160,475 1,230,312 8,253,737 1,238,059 9,491,796 * Directors registered for VAT for the full year.",15,%,2024
CMH Group,Executive,"The average length of service of executive committee members (excluding the  executive directors) is 21 years, and dealer principals, 11 years.",21,years,2024
CMH Group,Executive,"The average length of service of executive committee members (excluding the  executive directors) is 21 years, and dealer principals, 11 years.",11,years,2024
CMH Group,Number of employees,"1,6 2,1 2,3 1,4 1,6 Net interest cover (times) 5,1 6,3 3,1 2,7 2,8 Number of employees 2 586 2 363 2 204 2 823 2 759 Revenue per employee (R’000) 4 808 4 726 3 893 3 952 4 043 Operating profit on average total equity (%)",8,Number,2024
CMH Group,Executive,"The independent non-executive  directors: • come from diverse backgrounds in commerce and industry; • collectively are well qualified and have a wide range of  experience, insight and judgement on issues of strategy,  performance, risk, resources, marketing, and standards  of conduct; • are an average of 52 years old; • have served on the Board an average of seven years; • comprise two White, and four African members, which  exceeds the Board’s race diversity policy target of 45%-50%  of independent non-executives, and 25%-35% of the total  Board, being from previously-disadvantaged races; • comprise four males and two females, which exceeds  the Board’s gender diversity policy target of 30%-40% of  independent non-executives, and 20%-25% of the total  Board, being female; and • are of sufficient number to serve on committees without  overburdening members.",52,years,2024
CMH Group,Employees,African male African female Indian male White male White female Indian female Coloured male Coloured female35 17 14138643EMPLOYEES At year-end the Group employed 2 586 (2022: 2 363)  permanent employees.,14138643,EMPLOYEES,2022
CMH Group,Employees,"During the year, approximately R19.3 million was spent  on training employees, involving a total of 6 046 training  initiatives.",3,million,2022
Cognition Holdings Limited,Executive,"SCOPE OF REPORT3 DIRECTORS AND MANAGEMENT EXECUTIVE DIRECTORS: Rob Fedder – CEO B.Com  Age: 41 Rob Fedder is a passionate business turnaround strategist and performance enhancement executive with over  17 years of unique and balanced experience in large and small businesses, including managing director of busi- ness units within a large JSE - listed business and holding a senior role within a start-up environment.",17,years,2022
Cognition Holdings Limited,Executive,He is a media- and digital professional with over  20 years of experience and is currently employed as the Group Executive - Digital at Caxton.,20,years,2022
Cognition Holdings Limited,Executive,"Steve has more than 40 years’ experience in corporate finance and investment banking locally and  internationally.5 SUBSIDIARY COMPANIES FONEWORX (PTY) LTD Rob Fedder CEO Rob Fedder is a passionate business turnaround strategist and performance enhancement executive with over  17 years of unique and balanced experience in large and small businesses, including managing director of  business units within a large JSE - listed business and holding a senior role within a start-up environment.",40,years,2022
Cognition Holdings Limited,Executive,"Steve has more than 40 years’ experience in corporate finance and investment banking locally and  internationally.5 SUBSIDIARY COMPANIES FONEWORX (PTY) LTD Rob Fedder CEO Rob Fedder is a passionate business turnaround strategist and performance enhancement executive with over  17 years of unique and balanced experience in large and small businesses, including managing director of  business units within a large JSE - listed business and holding a senior role within a start-up environment.",17,years,2022
Cognition Holdings Limited,Executive,"Rob Fedder Chief Executive OfficerCEO’S REPORT FOR 2023 (CONTINUED) Signature RF       9 FINANCIAL DIRECTOR’S REPORT Financial Performance  Revenue from continuing operations declined from R91.7 million down to R79,2 million, a 13.6% decline with  Gross Profit reducing by 8.2% from R63.8 million to R58.6 million.",7,million,2023
Cognition Holdings Limited,Executive,"Rob Fedder Chief Executive OfficerCEO’S REPORT FOR 2023 (CONTINUED) Signature RF       9 FINANCIAL DIRECTOR’S REPORT Financial Performance  Revenue from continuing operations declined from R91.7 million down to R79,2 million, a 13.6% decline with  Gross Profit reducing by 8.2% from R63.8 million to R58.6 million.",2,million,2023
Cognition Holdings Limited,Executive,"Rob Fedder Chief Executive OfficerCEO’S REPORT FOR 2023 (CONTINUED) Signature RF       9 FINANCIAL DIRECTOR’S REPORT Financial Performance  Revenue from continuing operations declined from R91.7 million down to R79,2 million, a 13.6% decline with  Gross Profit reducing by 8.2% from R63.8 million to R58.6 million.",8,million,2023
Cognition Holdings Limited,Executive,"Rob Fedder Chief Executive OfficerCEO’S REPORT FOR 2023 (CONTINUED) Signature RF       9 FINANCIAL DIRECTOR’S REPORT Financial Performance  Revenue from continuing operations declined from R91.7 million down to R79,2 million, a 13.6% decline with  Gross Profit reducing by 8.2% from R63.8 million to R58.6 million.",6,million,2023
Cognition Holdings Limited,Compliance,21 Transformation  B-BBEE Compliance  Level 2023B-BBEE Compliance  Level 2022 Cognition Holdings Limited Level 4 Level 4 Ownership Cognition has a majority shareholder and is dependent on flow through ownership from this shareholder for its  ownership score.,4,Level,2022
Cognition Holdings Limited,Employees,"REMUNERATION REPORT (CONTINUED)29 Employees Except for sales staff, employee remuneration comprises a fixed salary and a performance bonus which is not  guaranteed.",29,Employees,2022
Cognition Holdings Limited,Executive,"Directors The Directors of the Company for the year ended 30 June 2023 and up to the date of this report were: Director Role Age Other significant board membershipsLength of  service Paul Jenkins Non-Executive Director  Chairman64 Caxton and CTP Publishers and Printers  Limited9 years Miles Crisp Independent Non- Executive Director65 None 2 years Dennis Lupambo Independent Non- Executive Director60 Managing Director of MMT Africa (Pty)  Ltd, a subsidiary of the Mint Management  Technologies Group5 years Steve Naudé Independent Non- Executive Director72 Brikor Limited 2 years Amasi Mwela Non-Executive Director 42 None 3 years Servaas de Kock Non-Executive Director 49 None 2 years Rob Fedder Chief Executive Officer 41 African Media Entertainment Limited 2 years Pieter Scholtz Financial Director 47 None 14 years Graham  Groenewaldt Resigned on 30 June 2023Executive Director 65 None 25 years Dividend The Company did not declare a dividend during the period under review Shareholding Director's Shareholding  30 June 2023  Direct Beneficial ’000Indirect beneficial ’000Total ’000 P Scholtz 485 - 485  485 - 485 30 June 2022  Direct Beneficial  ’000Indirect beneficial ’000Total ’000 G Groenewaldt 1 484 - 1 484 P Scholtz  485 -  485  1 969 - 1 969 There have been no changes to the directors’ shareholding between the end of the financial year and the date  of approval of the annual report.37 Shareholder spread at 30 June 2023  Number of  Shareholders  %",2,years,2023
Cognition Holdings Limited,Executive,"Directors The Directors of the Company for the year ended 30 June 2023 and up to the date of this report were: Director Role Age Other significant board membershipsLength of  service Paul Jenkins Non-Executive Director  Chairman64 Caxton and CTP Publishers and Printers  Limited9 years Miles Crisp Independent Non- Executive Director65 None 2 years Dennis Lupambo Independent Non- Executive Director60 Managing Director of MMT Africa (Pty)  Ltd, a subsidiary of the Mint Management  Technologies Group5 years Steve Naudé Independent Non- Executive Director72 Brikor Limited 2 years Amasi Mwela Non-Executive Director 42 None 3 years Servaas de Kock Non-Executive Director 49 None 2 years Rob Fedder Chief Executive Officer 41 African Media Entertainment Limited 2 years Pieter Scholtz Financial Director 47 None 14 years Graham  Groenewaldt Resigned on 30 June 2023Executive Director 65 None 25 years Dividend The Company did not declare a dividend during the period under review Shareholding Director's Shareholding  30 June 2023  Direct Beneficial ’000Indirect beneficial ’000Total ’000 P Scholtz 485 - 485  485 - 485 30 June 2022  Direct Beneficial  ’000Indirect beneficial ’000Total ’000 G Groenewaldt 1 484 - 1 484 P Scholtz  485 -  485  1 969 - 1 969 There have been no changes to the directors’ shareholding between the end of the financial year and the date  of approval of the annual report.37 Shareholder spread at 30 June 2023  Number of  Shareholders  %",2,years,2023
Cognition Holdings Limited,Executive,"Directors The Directors of the Company for the year ended 30 June 2023 and up to the date of this report were: Director Role Age Other significant board membershipsLength of  service Paul Jenkins Non-Executive Director  Chairman64 Caxton and CTP Publishers and Printers  Limited9 years Miles Crisp Independent Non- Executive Director65 None 2 years Dennis Lupambo Independent Non- Executive Director60 Managing Director of MMT Africa (Pty)  Ltd, a subsidiary of the Mint Management  Technologies Group5 years Steve Naudé Independent Non- Executive Director72 Brikor Limited 2 years Amasi Mwela Non-Executive Director 42 None 3 years Servaas de Kock Non-Executive Director 49 None 2 years Rob Fedder Chief Executive Officer 41 African Media Entertainment Limited 2 years Pieter Scholtz Financial Director 47 None 14 years Graham  Groenewaldt Resigned on 30 June 2023Executive Director 65 None 25 years Dividend The Company did not declare a dividend during the period under review Shareholding Director's Shareholding  30 June 2023  Direct Beneficial ’000Indirect beneficial ’000Total ’000 P Scholtz 485 - 485  485 - 485 30 June 2022  Direct Beneficial  ’000Indirect beneficial ’000Total ’000 G Groenewaldt 1 484 - 1 484 P Scholtz  485 -  485  1 969 - 1 969 There have been no changes to the directors’ shareholding between the end of the financial year and the date  of approval of the annual report.37 Shareholder spread at 30 June 2023  Number of  Shareholders  %",3,years,2023
Cognition Holdings Limited,Executive,"Directors The Directors of the Company for the year ended 30 June 2023 and up to the date of this report were: Director Role Age Other significant board membershipsLength of  service Paul Jenkins Non-Executive Director  Chairman64 Caxton and CTP Publishers and Printers  Limited9 years Miles Crisp Independent Non- Executive Director65 None 2 years Dennis Lupambo Independent Non- Executive Director60 Managing Director of MMT Africa (Pty)  Ltd, a subsidiary of the Mint Management  Technologies Group5 years Steve Naudé Independent Non- Executive Director72 Brikor Limited 2 years Amasi Mwela Non-Executive Director 42 None 3 years Servaas de Kock Non-Executive Director 49 None 2 years Rob Fedder Chief Executive Officer 41 African Media Entertainment Limited 2 years Pieter Scholtz Financial Director 47 None 14 years Graham  Groenewaldt Resigned on 30 June 2023Executive Director 65 None 25 years Dividend The Company did not declare a dividend during the period under review Shareholding Director's Shareholding  30 June 2023  Direct Beneficial ’000Indirect beneficial ’000Total ’000 P Scholtz 485 - 485  485 - 485 30 June 2022  Direct Beneficial  ’000Indirect beneficial ’000Total ’000 G Groenewaldt 1 484 - 1 484 P Scholtz  485 -  485  1 969 - 1 969 There have been no changes to the directors’ shareholding between the end of the financial year and the date  of approval of the annual report.37 Shareholder spread at 30 June 2023  Number of  Shareholders  %",2,years,2023
